,longitude,latitude,ssrd,t2mmin,vpd,sSWC,FPAR
1989-02-11,-92.125,31.625,14.073276,0.84646606,1381.62,0.45481998,0.32
1989-02-12,-92.125,31.625,3.3771522,10.341339,776.7215,0.46253818,0.29999998
1989-02-13,-92.125,31.625,9.098214,12.376648,1635.5612,0.46764815,0.28
1989-02-14,-92.125,31.625,11.069501,18.821472,1881.8397,0.47124708,0.26
1989-02-15,-92.125,31.625,10.731152,18.865051,1959.8263,0.47173515,0.24
1989-02-16,-92.125,31.625,2.8093362,9.141052,565.60004,0.48802626,0.26615384
1989-02-17,-92.125,31.625,4.5631905,7.2111206,464.29782,0.48369426,0.29230767
1989-02-18,-92.125,31.625,1.4121075,4.811676,381.2608,0.4778489,0.31846154
1989-02-19,-92.125,31.625,4.8461657,4.566803,540.03394,0.47685885,0.34461537
1989-02-20,-92.125,31.625,4.4344044,8.898804,896.32666,0.47987574,0.37076923
1989-02-21,-92.125,31.625,7.2499056,9.569885,957.76044,0.49873713,0.39692307
1989-02-22,-92.125,31.625,18.949106,3.9011536,1075.6381,0.48231477,0.4230769
1989-02-23,-92.125,31.625,20.431175,-2.0677795,734.3482,0.46977174,0.44923076
1989-02-24,-92.125,31.625,19.315104,-3.988037,827.3426,0.46278992,0.4753846
1989-02-25,-92.125,31.625,12.646412,3.2461548,1250.8154,0.45628512,0.50153846
1989-02-26,-92.125,31.625,12.075272,9.187836,1773.3727,0.44952184,0.5276923
1989-02-27,-92.125,31.625,9.245457,14.457611,1804.8364,0.44509715,0.5538461
1989-02-28,-92.125,31.625,13.509642,4.944763,1100.4812,0.48737964,0.58
1989-03-01,-92.125,31.625,8.622235,7.0532837,1036.7692,0.4926361,0.5733333
1989-03-02,-92.125,31.625,3.0844173,7.7022095,523.5721,0.49765244,0.56666666
1989-03-03,-92.125,31.625,6.2173886,10.43985,897.25073,0.49032193,0.56
1989-03-04,-92.125,31.625,6.066163,15.206665,1023.3514,0.48674718,0.55333334
1989-03-05,-92.125,31.625,4.223419,0.04458618,352.04733,0.5033655,0.5466666
1989-03-06,-92.125,31.625,13.497465,-3.0153809,559.61206,0.48863024,0.53999996
1989-03-07,-92.125,31.625,16.504808,-1.0444946,663.8786,0.47769967,0.5333333
1989-03-08,-92.125,31.625,21.516891,-1.0930481,902.32007,0.46874332,0.52666664
1989-03-09,-92.125,31.625,21.763502,-0.38583374,1260.3422,0.45927015,0.52
1989-03-10,-92.125,31.625,21.805225,1.3803406,1861.4849,0.4477026,0.5133333
1989-03-11,-92.125,31.625,21.899435,5.8793945,2530.0337,0.42276517,0.50666666
1989-03-12,-92.125,31.625,22.06009,10.241943,2631.0276,0.4043813,0.5
1989-03-13,-92.125,31.625,20.077505,15.495575,2590.1392,0.39125422,0.4933333
1989-03-14,-92.125,31.625,21.131748,17.859436,2949.633,0.37932616,0.48666665
1989-03-15,-92.125,31.625,14.669948,16.917908,2634.5557,0.36927098,0.48
1989-03-16,-92.125,31.625,20.911749,10.575134,2396.395,0.36093473,0.47812498
1989-03-17,-92.125,31.625,13.277307,15.413574,2471.909,0.34979802,0.47625
1989-03-18,-92.125,31.625,13.646509,17.524658,2407.6577,0.34318343,0.47437498
1989-03-19,-92.125,31.625,18.325891,12.612488,2071.1472,0.33959797,0.4725
1989-03-20,-92.125,31.625,12.305342,15.941071,2323.4634,0.3377322,0.47062498
1989-03-21,-92.125,31.625,3.2463834,4.7258606,834.7258,0.3891457,0.46875
1989-03-22,-92.125,31.625,7.712617,4.318329,599.8996,0.48718095,0.466875
1989-03-23,-92.125,31.625,21.718884,6.1763306,1582.0359,0.46699783,0.46499997
1989-03-24,-92.125,31.625,22.611513,8.037384,1855.3744,0.44417036,0.463125
1989-03-25,-92.125,31.625,22.896011,11.924805,2182.1985,0.42712745,0.46124998
1989-03-26,-92.125,31.625,9.130269,15.949951,1540.3181,0.41875792,0.459375
1989-03-27,-92.125,31.625,12.943577,16.972443,1921.4176,0.42858008,0.45749998
1989-03-28,-92.125,31.625,14.326026,20.458923,2730.2407,0.42752382,0.455625
1989-03-29,-92.125,31.625,11.5832205,17.926697,1265.8109,0.45265377,0.45374998
1989-03-30,-92.125,31.625,23.905937,13.231995,2738.5486,0.4709096,0.451875
1989-03-31,-92.125,31.625,23.858185,13.151428,2187.7175,0.4360548,0.45
1989-04-01,-92.125,31.625,25.284626,7.510376,2052.074,0.4128979,0.456
1989-04-02,-92.125,31.625,14.756511,12.492432,2368.7573,0.39507893,0.46199998
1989-04-03,-92.125,31.625,16.228067,20.372742,2801.6382,0.39126644,0.468
1989-04-04,-92.125,31.625,14.304602,17.057037,1916.9209,0.4135913,0.47399998
1989-04-05,-92.125,31.625,25.092306,10.636322,2063.8984,0.47041818,0.48
1989-04-06,-92.125,31.625,25.464952,6.4552917,2323.8596,0.43249318,0.48599997
1989-04-07,-92.125,31.625,25.385405,11.963043,2124.7334,0.4052937,0.49199998
1989-04-08,-92.125,31.625,15.628451,16.312622,2560.5376,0.39044642,0.49799997
1989-04-09,-92.125,31.625,4.315244,8.892334,975.48535,0.5012982,0.50399995
1989-04-10,-92.125,31.625,14.969454,8.390106,1220.7814,0.4899988,0.51
1989-04-11,-92.125,31.625,26.871553,0.70114136,1273.3298,0.46712095,0.516
1989-04-12,-92.125,31.625,21.03854,4.751129,1523.9779,0.45074084,0.52199996
1989-04-13,-92.125,31.625,24.183104,9.135529,1940.8254,0.4358296,0.52799994
1989-04-14,-92.125,31.625,11.359413,12.98877,1383.1571,0.4344992,0.534
1989-04-15,-92.125,31.625,15.654733,14.648682,1576.3643,0.47567075,0.53999996
1989-04-16,-92.125,31.625,26.765638,9.319763,2442.7227,0.4509931,0.5453333
1989-04-17,-92.125,31.625,26.319818,12.585083,2663.8586,0.42544097,0.55066663
1989-04-18,-92.125,31.625,21.547083,14.640472,2534.9946,0.40541846,0.556
1989-04-19,-92.125,31.625,20.233599,17.790741,2548.7446,0.391177,0.5613333
1989-04-20,-92.125,31.625,27.255198,11.34729,2455.886,0.3768477,0.56666666
1989-04-21,-92.125,31.625,27.680279,9.567871,2750.725,0.35627216,0.57199997
1989-04-22,-92.125,31.625,27.583132,11.803925,3254.7295,0.33423683,0.57733333
1989-04-23,-92.125,31.625,26.092785,13.750702,2934.2595,0.3156645,0.58266664
1989-04-24,-92.125,31.625,22.474384,15.494934,2971.1658,0.30485368,0.588
1989-04-25,-92.125,31.625,19.55203,16.860352,3219.6025,0.29409793,0.5933333
1989-04-26,-92.125,31.625,25.54757,17.80481,3377.5479,0.2850147,0.59866667
1989-04-27,-92.125,31.625,24.080015,17.430023,3114.973,0.27975997,0.604
1989-04-28,-92.125,31.625,14.065583,21.467834,2679.7039,0.3019911,0.60933334
1989-04-29,-92.125,31.625,22.74208,18.94461,3046.734,0.35409483,0.61466664
1989-04-30,-92.125,31.625,18.263016,17.29712,2402.2017,0.34884652,0.62
1989-05-01,-92.125,31.625,26.180809,16.28183,2711.6753,0.35856962,0.6306667
1989-05-02,-92.125,31.625,27.50967,13.92807,2605.5813,0.34156862,0.64133334
1989-05-03,-92.125,31.625,13.648615,15.615021,2126.6543,0.33833432,0.652
1989-05-04,-92.125,31.625,3.865476,18.452515,724.3645,0.4993304,0.6626667
1989-05-05,-92.125,31.625,19.497416,19.096375,2292.292,0.500142,0.67333335
1989-05-06,-92.125,31.625,27.891603,13.603699,2894.8767,0.47429615,0.684
1989-05-07,-92.125,31.625,27.43513,13.229462,2673.175,0.44739977,0.6946667
1989-05-08,-92.125,31.625,18.165981,15.863861,2779.6375,0.42729297,0.7053333
1989-05-09,-92.125,31.625,17.737154,20.511658,2380.4648,0.42956215,0.71599996
1989-05-10,-92.125,31.625,25.15291,17.253235,2329.003,0.4603482,0.7266666
1989-05-11,-92.125,31.625,29.16396,11.773132,2478.004,0.43726125,0.7373333
1989-05-12,-92.125,31.625,26.554117,11.233978,2408.2925,0.40866265,0.74799997
1989-05-13,-92.125,31.625,14.073319,14.911316,1817.5806,0.4110754,0.75866663
1989-05-14,-92.125,31.625,12.459727,17.869324,1830.6647,0.4683945,0.7693333
1989-05-15,-92.125,31.625,15.5612135,18.116241,2494.4978,0.48401916,0.78
1989-05-16,-92.125,31.625,11.714577,19.796967,1613.3423,0.48756367,0.77
1989-05-17,-92.125,31.625,13.138257,20.900085,1749.3528,0.49177182,0.76
1989-05-18,-92.125,31.625,4.8523912,19.002808,982.098,0.4876698,0.75
1989-05-19,-92.125,31.625,21.790026,17.782867,2661.8237,0.49171352,0.74
1989-05-20,-92.125,31.625,19.280771,23.833008,3091.5361,0.47440886,0.72999996
1989-05-21,-92.125,31.625,22.737967,19.84793,2760.895,0.48134804,0.71999997
1989-05-22,-92.125,31.625,19.992455,21.461517,2997.1821,0.46803936,0.71
1989-05-23,-92.125,31.625,19.753862,23.048706,3220.9358,0.47428808,0.7
1989-05-24,-92.125,31.625,21.162994,23.151398,3585.3406,0.4622036,0.69
1989-05-25,-92.125,31.625,25.115866,24.144287,3723.1206,0.43812576,0.68
1989-05-26,-92.125,31.625,21.86734,24.573395,3689.6611,0.4164413,0.67
1989-05-27,-92.125,31.625,26.285461,22.529297,3712.8057,0.39986974,0.65999997
1989-05-28,-92.125,31.625,25.664148,21.867615,3623.9846,0.38477167,0.65
1989-05-29,-92.125,31.625,26.215467,22.473389,4029.9043,0.37207317,0.64
1989-05-30,-92.125,31.625,23.16125,22.840973,3768.3357,0.35638154,0.63
1989-05-31,-92.125,31.625,23.97045,22.41043,3717.3396,0.3437872,0.62
1989-06-01,-92.125,31.625,21.463413,23.174255,3361.6116,0.3358388,0.62133336
1989-06-02,-92.125,31.625,14.679035,21.86438,1790.4456,0.38016382,0.62266666
1989-06-03,-92.125,31.625,18.470598,21.60495,1884.0823,0.46889904,0.624
1989-06-04,-92.125,31.625,17.021044,22.411377,2206.7744,0.46452105,0.6253333
1989-06-05,-92.125,31.625,17.195507,22.60431,2152.4045,0.4695525,0.62666667
1989-06-06,-92.125,31.625,18.888485,19.81253,2383.3057,0.4819515,0.628
1989-06-07,-92.125,31.625,14.633206,19.993835,2237.1833,0.4595107,0.6293333
1989-06-08,-92.125,31.625,18.764559,21.128601,2012.523,0.5066701,0.6306667
1989-06-09,-92.125,31.625,27.988977,18.417603,3224.4778,0.47852013,0.63199997
1989-06-10,-92.125,31.625,21.2717,20.305634,3466.8938,0.45477182,0.6333333
1989-06-11,-92.125,31.625,23.704407,23.300537,3487.157,0.4409041,0.6346667
1989-06-12,-92.125,31.625,22.771095,25.07074,3684.671,0.4229831,0.636
1989-06-13,-92.125,31.625,22.437328,25.091583,3593.1497,0.40716314,0.63733333
1989-06-14,-92.125,31.625,14.586048,21.493225,2194.6147,0.41828248,0.6386666
1989-06-15,-92.125,31.625,24.179173,18.01538,2205.429,0.49638972,0.64
1989-06-16,-92.125,31.625,24.715015,16.817993,2869.205,0.46831772,0.638
1989-06-17,-92.125,31.625,29.67083,16.87027,3177.4675,0.44944832,0.636
1989-06-18,-92.125,31.625,21.42786,21.93277,3430.0232,0.43046623,0.634
1989-06-19,-92.125,31.625,25.07202,24.765808,3903.7034,0.4192878,0.63199997
1989-06-20,-92.125,31.625,25.129894,21.129517,3818.135,0.39875197,0.63
1989-06-21,-92.125,31.625,22.745325,21.97406,3566.078,0.38195288,0.628
1989-06-22,-92.125,31.625,23.039303,22.848572,3337.4119,0.37565082,0.626
1989-06-23,-92.125,31.625,21.772863,22.74115,3312.1602,0.37864062,0.624
1989-06-24,-92.125,31.625,23.011932,22.119629,3424.7234,0.36818105,0.622
1989-06-25,-92.125,31.625,24.359621,23.552917,3576.8943,0.35700703,0.62
1989-06-26,-92.125,31.625,15.572095,23.41504,2050.1345,0.38347387,0.61800003
1989-06-27,-92.125,31.625,5.4997325,23.303253,1010.073,0.47236848,0.616
1989-06-28,-92.125,31.625,5.276788,23.454529,1026.593,0.50764775,0.614
1989-06-29,-92.125,31.625,6.2398286,23.339844,1388.9312,0.5088223,0.612
1989-06-30,-92.125,31.625,10.567583,23.372467,2024.7953,0.4996617,0.61
1989-07-01,-92.125,31.625,8.876386,24.144867,1372.4863,0.50405425,0.61733335
1989-07-02,-92.125,31.625,16.561558,24.287292,2308.4712,0.5044642,0.6246667
1989-07-03,-92.125,31.625,9.679691,22.154572,1678.2787,0.5051275,0.632
1989-07-04,-92.125,31.625,20.1093,22.66272,2871.5833,0.48570362,0.6393333
1989-07-05,-92.125,31.625,21.388187,22.997986,3089.605,0.47479904,0.64666665
1989-07-06,-92.125,31.625,17.840034,22.55008,2477.8513,0.49126983,0.654
1989-07-07,-92.125,31.625,18.810484,22.998047,2675.537,0.48838732,0.6613333
1989-07-08,-92.125,31.625,19.836643,23.31369,3074.3523,0.48007753,0.66866666
1989-07-09,-92.125,31.625,24.126022,23.452606,3400.0923,0.46419513,0.676
1989-07-10,-92.125,31.625,24.492273,23.558472,3602.0894,0.4494401,0.68333334
1989-07-11,-92.125,31.625,24.540503,23.525208,3797.6733,0.44098514,0.6906667
1989-07-12,-92.125,31.625,25.374989,24.017761,3929.0474,0.41723785,0.69799995
1989-07-13,-92.125,31.625,13.586032,24.739746,2394.3696,0.4274479,0.7053333
1989-07-14,-92.125,31.625,21.564909,23.211548,2805.2751,0.48742795,0.71266663
1989-07-15,-92.125,31.625,13.932017,23.544403,2497.1694,0.48408833,0.71999997
1989-07-16,-92.125,31.625,20.554699,24.553192,3422.8494,0.4727247,0.718125
1989-07-17,-92.125,31.625,19.691235,23.079132,2812.49,0.47659826,0.71624994
1989-07-18,-92.125,31.625,22.013714,22.458313,3410.3801,0.4826021,0.71437496
1989-07-19,-92.125,31.625,21.67336,25.066315,3586.9033,0.45815042,0.7125
1989-07-20,-92.125,31.625,25.490269,21.96231,3454.2397,0.455353,0.710625
1989-07-21,-92.125,31.625,23.566416,20.306458,3200.4314,0.432775,0.70875
1989-07-22,-92.125,31.625,24.163025,21.332062,3219.8342,0.43733183,0.70687497
1989-07-23,-92.125,31.625,12.67861,21.792847,2480.363,0.42744613,0.705
1989-07-24,-92.125,31.625,21.154133,21.162445,2907.0544,0.4700594,0.703125
1989-07-25,-92.125,31.625,14.864698,22.749908,2524.0461,0.4523369,0.70124996
1989-07-26,-92.125,31.625,24.639017,22.236694,2820.026,0.48046133,0.699375
1989-07-27,-92.125,31.625,24.330444,22.532501,3725.2244,0.45109895,0.6975
1989-07-28,-92.125,31.625,21.84852,24.012512,3554.893,0.43577006,0.695625
1989-07-29,-92.125,31.625,21.797968,23.58371,3433.0132,0.44098493,0.69375
1989-07-30,-92.125,31.625,22.848248,23.118195,3773.7456,0.4272853,0.691875
1989-07-31,-92.125,31.625,22.000786,23.074493,3218.8516,0.42961887,0.69
1989-08-01,-92.125,31.625,13.291197,24.391968,2506.1868,0.442651,0.69266665
1989-08-02,-92.125,31.625,20.373636,24.871368,3169.0784,0.45141125,0.6953333
1989-08-03,-92.125,31.625,23.102625,22.20987,3481.5376,0.43463013,0.698
1989-08-04,-92.125,31.625,22.830664,23.677673,3852.9082,0.40949112,0.70066667
1989-08-05,-92.125,31.625,23.701344,24.480225,4050.135,0.38917384,0.7033333
1989-08-06,-92.125,31.625,24.806885,24.604767,4393.471,0.36914873,0.706
1989-08-07,-92.125,31.625,11.430245,24.116241,2562.097,0.38171622,0.7086666
1989-08-08,-92.125,31.625,26.48008,19.334381,2618.802,0.4570988,0.71133333
1989-08-09,-92.125,31.625,27.589073,14.987518,2915.496,0.4184898,0.714
1989-08-10,-92.125,31.625,21.86393,15.688385,3138.758,0.39262015,0.71666664
1989-08-11,-92.125,31.625,22.44706,18.531128,3370.8176,0.37505203,0.7193333
1989-08-12,-92.125,31.625,21.851582,20.023682,3667.9734,0.35839936,0.72199994
1989-08-13,-92.125,31.625,21.112862,19.345032,3598.816,0.34254965,0.72466666
1989-08-14,-92.125,31.625,22.778961,19.025757,3843.889,0.32865298,0.7273333
1989-08-15,-92.125,31.625,21.393656,20.501617,3627.0793,0.32122427,0.72999996
1989-08-16,-92.125,31.625,18.577888,21.619568,3365.7185,0.31589928,0.72437495
1989-08-17,-92.125,31.625,20.579144,21.76294,3237.278,0.33470687,0.71874994
1989-08-18,-92.125,31.625,21.38947,21.423218,3032.7998,0.3807924,0.713125
1989-08-19,-92.125,31.625,19.451511,20.954132,3543.1663,0.4032888,0.7075
1989-08-20,-92.125,31.625,22.996298,22.255768,3724.4355,0.37983605,0.701875
1989-08-21,-92.125,31.625,22.976698,22.556671,3847.3252,0.36403367,0.69624996
1989-08-22,-92.125,31.625,18.47065,24.210297,3852.83,0.34567896,0.69062495
1989-08-23,-92.125,31.625,17.864555,24.22528,3378.441,0.3478356,0.68499994
1989-08-24,-92.125,31.625,15.925943,24.634796,2640.9612,0.3527277,0.679375
1989-08-25,-92.125,31.625,19.37608,23.492767,3454.2217,0.38544074,0.67375
1989-08-26,-92.125,31.625,20.28558,23.337463,4148.005,0.3674845,0.668125
1989-08-27,-92.125,31.625,20.568872,24.4747,4380.716,0.35164228,0.66249996
1989-08-28,-92.125,31.625,19.165861,25.026947,4327.7344,0.33631754,0.65687495
1989-08-29,-92.125,31.625,15.78923,23.83728,2792.9631,0.37405813,0.65125
1989-08-30,-92.125,31.625,18.52711,24.164795,3763.6543,0.40642375,0.645625
1989-08-31,-92.125,31.625,21.625725,24.388977,4123.2256,0.38809916,0.64
1989-09-01,-92.125,31.625,22.04713,24.5206,4320.5586,0.36443055,0.64133334
1989-09-02,-92.125,31.625,20.58896,24.125885,4259.3804,0.3489315,0.64266664
1989-09-03,-92.125,31.625,20.12767,24.080688,3836.611,0.34702474,0.644
1989-09-04,-92.125,31.625,24.40891,21.350525,4168.407,0.34060422,0.6453333
1989-09-05,-92.125,31.625,16.364973,23.5654,3529.1946,0.32796642,0.64666665
1989-09-06,-92.125,31.625,14.103888,23.4469,3256.1047,0.32972264,0.648
1989-09-07,-92.125,31.625,20.257027,22.759155,3624.9749,0.33877197,0.6493333
1989-09-08,-92.125,31.625,19.600811,22.908447,3980.6812,0.3274877,0.65066665
1989-09-09,-92.125,31.625,18.898,23.141602,3614.6401,0.3186829,0.65199995
1989-09-10,-92.125,31.625,12.8874,23.547241,2728.112,0.3658074,0.6533333
1989-09-11,-92.125,31.625,14.485441,22.486572,2882.2637,0.40891096,0.65466666
1989-09-12,-92.125,31.625,18.289919,22.132202,3337.8337,0.38820076,0.65599996
1989-09-13,-92.125,31.625,19.274452,23.090363,3600.4883,0.37136474,0.6573333
1989-09-14,-92.125,31.625,8.15797,20.00998,1396.8256,0.3727741,0.6586666
1989-09-15,-92.125,31.625,13.422286,16.959198,2144.1978,0.37778643,0.65999997
1989-09-16,-92.125,31.625,23.01511,14.322723,2609.364,0.36422482,0.66466665
1989-09-17,-92.125,31.625,23.096817,14.968079,3014.0461,0.34630185,0.6693333
1989-09-18,-92.125,31.625,23.038227,15.377258,3008.024,0.3290774,0.67399997
1989-09-19,-92.125,31.625,22.822046,15.647797,3278.161,0.31645718,0.67866665
1989-09-20,-92.125,31.625,21.988491,16.270355,3515.996,0.30425677,0.6833333
1989-09-21,-92.125,31.625,15.530419,16.637268,3364.2266,0.29829657,0.68799996
1989-09-22,-92.125,31.625,7.3383646,17.549805,2634.392,0.29541722,0.69266665
1989-09-23,-92.125,31.625,6.389491,16.064728,1801.4204,0.3012261,0.6973333
1989-09-24,-92.125,31.625,21.708288,9.2829895,2027.3716,0.3092533,0.70199996
1989-09-25,-92.125,31.625,7.133852,13.457306,1910.419,0.3047753,0.70666665
1989-09-26,-92.125,31.625,15.164674,16.092682,2505.502,0.3045066,0.7113333
1989-09-27,-92.125,31.625,20.425806,13.907318,2736.38,0.30258834,0.71599996
1989-09-28,-92.125,31.625,4.995818,18.951904,1518.4591,0.30331987,0.72066665
1989-09-29,-92.125,31.625,3.9840593,17.683472,442.68994,0.38898113,0.7253333
1989-09-30,-92.125,31.625,5.5849004,17.432495,1637.1853,0.43908718,0.72999996
1989-10-01,-92.125,31.625,9.698578,17.27826,2424.5903,0.4182313,0.72466666
1989-10-02,-92.125,31.625,20.478325,15.175842,3378.9463,0.39823174,0.7193333
1989-10-03,-92.125,31.625,20.199476,16.30658,3676.509,0.37591752,0.714
1989-10-04,-92.125,31.625,19.085869,18.438293,3139.2344,0.35727042,0.7086666
1989-10-05,-92.125,31.625,20.112648,15.204071,3384.2827,0.34097025,0.7033333
1989-10-06,-92.125,31.625,15.698016,18.77539,3167.5483,0.32770172,0.69799995
1989-10-07,-92.125,31.625,13.091635,17.43454,2364.508,0.32225022,0.69266665
1989-10-08,-92.125,31.625,20.540098,12.979584,2340.364,0.32578862,0.6873333
1989-10-09,-92.125,31.625,20.130943,10.094086,2500.3062,0.3177217,0.682
1989-10-10,-92.125,31.625,19.59684,9.701935,2881.4536,0.30937764,0.6766666
1989-10-11,-92.125,31.625,19.54068,11.929169,3299.9531,0.29905686,0.6713333
1989-10-12,-92.125,31.625,19.417225,12.908203,3327.3425,0.28792635,0.66599995
1989-10-13,-92.125,31.625,18.395655,16.127228,3198.3591,0.28166136,0.66066664
1989-10-14,-92.125,31.625,18.331783,15.111694,2915.5535,0.27976146,0.6553333
1989-10-15,-92.125,31.625,14.978943,17.615234,3216.7031,0.27887267,0.65
1989-10-16,-92.125,31.625,9.108719,24.092255,3052.346,0.28134552,0.64437497
1989-10-17,-92.125,31.625,5.419882,18.479736,1792.3208,0.29642874,0.63874996
1989-10-18,-92.125,31.625,7.7104926,10.080688,1311.5488,0.30741355,0.633125
1989-10-19,-92.125,31.625,15.284638,4.3306885,1204.8782,0.31453538,0.6275
1989-10-20,-92.125,31.625,19.254103,-0.47460938,1443.1576,0.3205891,0.621875
1989-10-21,-92.125,31.625,18.243492,3.61734,2278.9365,0.31637323,0.61625
1989-10-22,-92.125,31.625,13.064854,13.0781555,2452.2805,0.30631003,0.61062497
1989-10-23,-92.125,31.625,10.725453,13.9418335,2626.0535,0.2984414,0.605
1989-10-24,-92.125,31.625,13.815039,15.65741,2778.277,0.29253796,0.599375
1989-10-25,-92.125,31.625,17.018179,11.682892,2556.7632,0.29127607,0.59375
1989-10-26,-92.125,31.625,17.439514,9.354584,2588.758,0.2887851,0.588125
1989-10-27,-92.125,31.625,17.329899,8.921783,2602.1943,0.28580594,0.5825
1989-10-28,-92.125,31.625,16.916084,9.061737,2634.9543,0.28102502,0.576875
1989-10-29,-92.125,31.625,16.474245,10.568878,2622.9321,0.2766486,0.57125
1989-10-30,-92.125,31.625,12.219096,14.519165,2563.687,0.2772505,0.565625
1989-10-31,-92.125,31.625,16.823036,11.0069275,1684.1461,0.3634402,0.56
1989-11-01,-92.125,31.625,14.282713,8.190704,1717.4585,0.364912,0.56266665
1989-11-02,-92.125,31.625,15.486422,10.182434,1823.0045,0.35617024,0.5653333
1989-11-03,-92.125,31.625,16.5295,5.5863037,1532.765,0.34663212,0.568
1989-11-04,-92.125,31.625,14.53535,3.9759216,1782.5142,0.33907592,0.5706667
1989-11-05,-92.125,31.625,7.807206,15.064667,2398.0815,0.33365998,0.5733333
1989-11-06,-92.125,31.625,8.609382,21.342102,2118.1948,0.36053354,0.576
1989-11-07,-92.125,31.625,6.2460084,20.787292,1842.194,0.44428092,0.5786666
1989-11-08,-92.125,31.625,8.40294,21.865265,2564.3047,0.4365786,0.58133334
1989-11-09,-92.125,31.625,16.246658,8.370911,1978.9714,0.42128927,0.584
1989-11-10,-92.125,31.625,15.248054,6.295532,2440.0342,0.39400986,0.58666664
1989-11-11,-92.125,31.625,15.318247,7.6774597,2550.6743,0.37349522,0.5893333
1989-11-12,-92.125,31.625,15.293558,8.450714,2413.4578,0.35545197,0.59199995
1989-11-13,-92.125,31.625,5.001857,11.945343,751.27563,0.35296145,0.59466666
1989-11-14,-92.125,31.625,9.457051,19.79721,2003.7777,0.3787562,0.5973333
1989-11-15,-92.125,31.625,7.322334,18.733673,2250.0925,0.38427013,0.59999996
1989-11-16,-92.125,31.625,15.257964,6.355194,1305.3466,0.37601495,0.5953333
1989-11-17,-92.125,31.625,10.936013,-0.350708,1088.7999,0.36572993,0.59066665
1989-11-18,-92.125,31.625,4.4337792,8.319794,1464.0463,0.35585797,0.58599997
1989-11-19,-92.125,31.625,8.034553,10.4765625,1822.4392,0.3462761,0.5813333
1989-11-20,-92.125,31.625,11.945802,10.606567,2084.725,0.33908355,0.57666665
1989-11-21,-92.125,31.625,2.5366535,16.633942,1316.6188,0.3383712,0.57199997
1989-11-22,-92.125,31.625,1.7478575,10.03717,601.25287,0.41382498,0.5673333
1989-11-23,-92.125,31.625,14.465865,2.4056091,953.3722,0.47391468,0.56266665
1989-11-24,-92.125,31.625,13.982527,0.20388794,1151.4973,0.44914973,0.55799997
1989-11-25,-92.125,31.625,8.99359,9.543457,1763.6888,0.43650198,0.5533333
1989-11-26,-92.125,31.625,8.4171505,16.239014,1772.8279,0.42977533,0.54866666
1989-11-27,-92.125,31.625,8.732392,19.97522,2404.134,0.4293924,0.54399997
1989-11-28,-92.125,31.625,8.888741,12.687561,1755.1735,0.42422658,0.5393333
1989-11-29,-92.125,31.625,11.990467,5.7932434,1108.8434,0.41155407,0.53466666
1989-11-30,-92.125,31.625,9.451656,-1.3630066,1042.0687,0.40241614,0.53
1989-12-01,-92.125,31.625,6.164382,6.786255,1271.0028,0.39567372,0.53
1989-12-02,-92.125,31.625,9.176673,8.022583,1489.2881,0.3883536,0.53
1989-12-03,-92.125,31.625,13.434553,3.76297,1021.15717,0.37955892,0.53
1989-12-04,-92.125,31.625,13.81043,-3.4466858,1135.6125,0.3696863,0.53
1989-12-05,-92.125,31.625,13.043444,4.205902,1847.9536,0.35526028,0.53
1989-12-06,-92.125,31.625,9.241001,12.148407,2060.5745,0.34547707,0.53
1989-12-07,-92.125,31.625,1.3724139,10.729462,568.13495,0.41936567,0.53
1989-12-08,-92.125,31.625,2.6511295,1.0821533,508.5706,0.4724414,0.53
1989-12-09,-92.125,31.625,13.351376,0.27020264,978.0392,0.45928508,0.53
1989-12-10,-92.125,31.625,12.67787,1.5260925,1560.5039,0.44669774,0.53
1989-12-11,-92.125,31.625,5.0837135,7.303955,984.6741,0.4425339,0.53
1989-12-12,-92.125,31.625,10.923904,0.9921875,677.9366,0.45779836,0.53
1989-12-13,-92.125,31.625,13.462538,-5.5896606,873.82275,0.44700205,0.53
1989-12-14,-92.125,31.625,13.084928,-2.7148132,1171.2609,0.432825,0.53
1989-12-15,-92.125,31.625,5.918949,3.892517,978.58136,0.42294374,0.53
1989-12-16,-92.125,31.625,11.627071,-8.28598,527.9487,0.4201362,0.530625
1989-12-17,-92.125,31.625,5.6905065,-3.625763,577.65497,0.41937488,0.53125
1989-12-18,-92.125,31.625,1.6762981,-1.4236755,103.87436,0.43056107,0.53187495
1989-12-19,-92.125,31.625,3.6873689,-0.1296997,138.06433,0.45369723,0.53249997
1989-12-20,-92.125,31.625,12.846684,-2.5848389,511.37897,0.44705454,0.533125
1989-12-21,-92.125,31.625,12.80353,-2.0424194,610.3142,0.4413961,0.53374994
1989-12-22,-92.125,31.625,12.789385,-11.880676,312.3213,0.43793148,0.53437495
1989-12-23,-92.125,31.625,14.040108,-13.652222,339.38794,0.43526012,0.53499997
1989-12-24,-92.125,31.625,13.140178,-12.643982,499.16772,0.43397763,0.535625
1989-12-25,-92.125,31.625,12.310137,-3.9362488,977.289,0.433289,0.53625
1989-12-26,-92.125,31.625,12.9496355,0.2475586,1558.7373,0.42753425,0.53687495
1989-12-27,-92.125,31.625,12.668576,2.5675354,1722.6006,0.41223913,0.53749996
1989-12-28,-92.125,31.625,6.993236,-0.18060303,1234.3008,0.4010802,0.538125
1989-12-29,-92.125,31.625,5.4104385,13.298798,801.9718,0.43608773,0.53874993
